step,wall_time,rollout/ep_env_rew_mean_mean,rollout/ep_env_rew_mean_std,rollout/ep_env_rew_mean_bootstrap025,rollout/ep_env_rew_mean_bootstrap975,rollout/ep_len_mean_mean,rollout/ep_len_mean_std,rollout/ep_len_mean_bootstrap025,rollout/ep_len_mean_bootstrap975,rollout/n_goal_reached_mean,rollout/n_goal_reached_std,rollout/n_goal_reached_bootstrap025,rollout/n_goal_reached_bootstrap975
1000000,1690049789.6878734,-142.75922698974608,63.5168292113278,-165.4958741236963,-125.75055105008458,338.053751373291,233.22252147550583,275.58472734719953,422.59776275515,0.8938523143529892,0.2263621691427411,0.7988624428069276,0.9478734542826137
1008000,1690049932.4655616,-139.03052349090575,61.27382794436603,-162.27249172897362,-123.16522565826455,335.8062496185303,227.56019919522066,276.5871064396991,420.8168191139052,0.9113284301012754,0.1982975784484155,0.8273305713539452,0.9584269059199249
1016000,1690050075.3970046,-137.14891757965088,60.40082898971871,-160.49586984982275,-121.38027805354065,332.65074996948243,222.13016907238608,274.1566742390201,414.61605967537116,0.9147912453860044,0.19457855224855622,0.8315618305670524,0.9596591009553778
1024000,1690050218.8757062,-136.1073751449585,59.573816596441645,-158.48451795150325,-120.5750519953759,328.9027500152588,217.66492136133118,271.03695297174073,408.7081007600711,0.9127926003187895,0.19392845829800542,0.8261659051128797,0.9576916123612362
1032000,1690050362.7910526,-134.0482671737671,54.179065692741545,-154.34483450506997,-119.70962461189245,323.8512500762939,211.88428952792714,267.5202417014979,404.3694153605791,0.921174181625247,0.1850284854540615,0.8332215799310222,0.9625350626490552
1040000,1690050506.5577812,-134.39017963409424,55.24465749514949,-154.55113171236036,-119.33566265870067,319.972749710083,204.3934381165179,266.4270012071009,395.773900928043,0.9235820155590773,0.18537785213043756,0.836175761273434,0.9649512113282841
1048000,1690050650.3670707,-132.80210933685302,51.596090636148254,-150.44946690986637,-118.90016985894471,315.5622497558594,194.50341862761357,265.0519506836687,388.4524387108909,0.9326313506811857,0.15787425023748314,0.8533008855157553,0.9675567805418627
1056000,1690050795.534607,-127.40032176971435,45.56092764534856,-144.3465067972104,-115.54798582951666,307.8404991149902,182.5683374207763,261.6327104691794,378.05794884643996,0.9539585702121258,0.10549434540704146,0.9021557087624674,0.9766251500148009
1064000,1690050941.1311793,-125.47315883636475,41.65878606087108,-140.526594068558,-114.04378554775764,299.8739986419678,169.8005942829512,256.489025687781,363.3771289409251,0.9634838029742241,0.06992055298038541,0.930997610714657,0.9790397134053791
1072000,1690051087.3596063,-122.34150390625,42.386900706498785,-137.33503216438902,-110.87477072480536,290.78299980163575,159.4460899993732,249.41177558631603,350.538466775096,0.9680770337581635,0.06579911957252006,0.934315417120893,0.9823890799842886
1080000,1690051234.8258471,-119.3316743850708,39.524129266086014,-134.02176603633416,-108.68522623328542,281.17699966430666,147.14347324348833,243.88321781425907,336.3996997217523,0.973007170855999,0.06246660588912775,0.9389887105733471,0.9858664561937432
1088000,1690051382.775297,-115.46275157928467,38.40311182330789,-129.41850262476405,-105.44633894866902,270.1669994354248,133.110405990684,236.21808329428742,322.4352716782845,0.9776634737849236,0.060112841603742924,0.9427797481092581,0.9893479103278525
1096000,1690051531.4094832,-114.44736862182617,34.635607151751955,-126.89176809223082,-105.08591801917947,260.8044979095459,117.51040743233823,232.20953590082829,307.5067343651315,0.976646801829338,0.060620823885993595,0.9428271069473427,0.9887609751950333
1104000,1690051680.0569167,-112.60745868682861,33.002253259702826,-124.49093505140772,-103.61776056133192,251.69399795532226,101.95823381505252,226.54706097373503,292.19349341942524,0.9774532541632652,0.06071149636529048,0.9439023989449812,0.9893969674257743
1112000,1690051829.0554383,-112.99850387573242,32.00895946650952,-124.61337194614305,-104.2732953119383,244.98399848937987,86.31002177578117,223.21225248260103,278.323966699626,0.9834749013185501,0.028206233564774176,0.9727618005422699,0.99081741012317
1120000,1690051978.377468,-112.14366722106934,31.810056351388994,-123.20755772097382,-103.40501720333187,240.14274978637695,74.8483788173269,221.1251596838868,269.0645751872281,0.9831521466374398,0.02771418462808267,0.9723783641735863,0.9900352037540848
1128000,1690052128.7544837,-107.85126705169678,27.67391060271333,-117.37292315461254,-100.30358553012177,233.9514995574951,62.675484479737236,217.89927994620624,257.7724202036939,0.9866700038313866,0.021792175277444942,0.977987545124338,0.9921803428385281
1136000,1690052278.9729767,-109.2996747970581,28.13163801861218,-119.3353791053496,-101.39759517572786,228.85624961853028,50.61365666087196,214.75235900707148,246.50842192270568,0.9842234805226326,0.024186799362983607,0.9753006026977492,0.9905903167389922
1144000,1690052429.3096154,-111.19435539245606,29.49308269927277,-121.18381223139127,-102.70925645790024,226.88374977111818,44.61513343915305,214.60645804116479,242.49371843625192,0.9820311903953552,0.024934248844286026,0.9728130181660929,0.9887775050532934
1152000,1690052580.1100528,-112.10534362792968,30.242791986209376,-122.46772582138013,-103.5796167926429,225.98349990844727,41.560631201111214,214.50359455301228,240.5620930670026,0.9806265220046043,0.025541711042792892,0.971424634315096,0.9873943682177208
1160000,1690052731.4229827,-109.70390014648437,28.049460854494047,-119.21426501455075,-101.71538535439512,224.5420009613037,38.79488379464382,213.96341505069643,238.37056571464768,0.981637428700924,0.024298709522975828,0.9731710651792682,0.988394063604107
1168000,1690052883.8969646,-108.60168209075928,26.51771966074614,-117.52041970377509,-101.04126719627276,222.7875011444092,35.33025632959677,212.71305727095321,234.9102880079324,0.9801617339253426,0.024036611922232182,0.9720852153439142,0.9868010181254182
1176000,1690053036.9305482,-104.96238613128662,24.06449145891313,-112.97894260868277,-97.98010492318026,219.76425132751464,32.40987285588323,210.59100964886687,230.80266349157876,0.9838407516479493,0.022695987620305273,0.9758265240573902,0.9901934344959631
1184000,1690053190.5220764,-104.75834522247314,23.715842273226436,-112.4997618986934,-97.91304722047803,217.88325042724608,29.41509629298316,208.77964627640299,226.82824554342304,0.9841990694403648,0.023227354291788828,0.9760574055105861,0.9904717615306123
1192000,1690053344.1260324,-104.31070137023926,22.99926932562668,-112.33113854003324,-97.77445893021302,217.03625106811523,27.462335070590765,208.14055455128266,225.35077994251705,0.9857333391904831,0.02322044817299219,0.9770608729515492,0.991662220822929
1200000,1690053498.423715,-102.1345350265503,21.149630103132925,-109.55213115157584,-96.30056856487651,215.90675086975097,25.41836803128476,207.61736040942267,223.71728596926843,0.9883469760417938,0.020418339483287435,0.9804058603938957,0.9936363073183002
1208000,1690053652.7195156,-101.38406982421876,20.39226870524459,-108.65457193181565,-95.79321458887095,214.14975051879884,24.331899342924164,206.36411860617494,221.23280359864987,0.988449789583683,0.021087082705391978,0.9803034067483448,0.9937094421470942
1216000,1690053807.3909307,-99.28044185638427,18.227890932804634,-105.76320678504783,-94.30996879207834,212.46875076293946,23.77432523977887,204.66461296905163,219.48124120872214,0.9898722380399704,0.019784757970463952,0.9820157817055716,0.9947702300156752
1224000,1690053962.14613,-98.05287704467773,17.883452864692316,-104.38507149242342,-93.08406199845314,210.35325050354004,23.511901673466973,202.90583040502122,217.4230637479274,0.9912908419966697,0.0164827084806936,0.9848674081932078,0.9955030088926223
1232000,1690054116.9356525,-98.06807804107666,17.070853488269172,-103.97558577918187,-93.31336134640777,208.83549995422362,22.116096587018113,201.97535183756256,215.77414053168775,0.9909458503127098,0.01712435882222158,0.9843412533919662,0.9953615874052048
1240000,1690054271.7691703,-98.10097045898438,17.16556068097641,-104.30604676281382,-93.37760569554321,208.1064998626709,19.517163442961905,202.18018165166785,214.2874586678726,0.9909458503127098,0.01712435882222158,0.9843049335538774,0.9951794497566762
1248000,1690054426.5845847,-96.21366863250732,15.990844726198446,-102.00937969906877,-92.04306737565487,206.04100074768067,16.760390235758482,200.93352642920928,211.43855018390235,0.9922616392374038,0.015687161775352024,0.9862299846972188,0.9962537676095963
1256000,1690054581.6496387,-96.79491710662842,16.531146701656677,-102.84928619245183,-92.38347875234624,204.70025062561035,14.973945450213154,200.24066939081865,209.50743729379232,0.9916143238544464,0.0158921349668581,0.9854407258665556,0.9955957427620887
1264000,1690054737.1706872,-98.05741462707519,19.098039984143742,-104.87971797117012,-92.89516276792875,203.76200103759766,14.312930366417287,199.33763027875767,208.18714868158557,0.9900423541665078,0.017839953738528914,0.9832518451336368,0.9946904763579368
1272000,1690054893.085233,-96.27224769592286,17.241478594281475,-102.60838640454004,-91.64446353022286,202.3320011138916,14.397536296384828,197.95415973736417,206.76781549156132,0.9928075060248375,0.014538201075960815,0.9869838549286233,0.9963408470153808
1280000,1690055048.934382,-96.68129348754883,17.608421338726867,-102.98866319922008,-91.93861320393586,201.99975051879883,14.895870612254713,197.63162700474803,206.8159381172977,0.991798734664917,0.017018477038793868,0.9850589895810712,0.9959617629647255
1288000,1690055204.673023,-98.2632007598877,19.090222635208043,-105.37224903956793,-93.25229832494215,202.38125038146973,15.310248107982222,197.73717835757412,207.22464143859628,0.9915025219321251,0.018804075966276097,0.9838364486135237,0.9960615143179894
1296000,1690055361.080771,-97.24840145111084,18.56918169242434,-104.04334302040337,-92.27505734055357,202.41225051879883,16.008182090949607,197.6218065146704,207.64240817936144,0.9927134528756142,0.017781516387502007,0.9851458500824285,0.9970864221453667
1304000,1690055518.1830885,-96.51328907012939,18.528203239482913,-103.50615932089015,-91.71085483438168,201.2555004119873,16.02013756712729,196.53719262599316,206.5179491654675,0.9919322028756141,0.018127349670998504,0.9845510287706208,0.9963477954619098
1312000,1690055675.053468,-97.85130043029785,20.19874006537661,-105.22202489640402,-92.48169681415249,200.58500022888182,16.32264881841581,195.79333452229696,206.01651765357448,0.9903697028756142,0.01996506408281586,0.9823470314307656,0.9952117278991454
1320000,1690055832.520385,-96.5676425933838,19.790551328296722,-104.13693308710678,-91.59038383314547,199.53675003051757,16.332661664236678,194.9195718792471,205.07125954938715,0.9905030369758606,0.01986531293398392,0.982578173640788,0.9953723805736368
1328000,1690055989.6177785,-96.36976070404053,17.901725540818017,-102.94742855199995,-91.61189342992859,199.51824951171875,16.277857304903527,194.95883286724506,204.96325322009415,0.991309617459774,0.018369061022858516,0.9837792185526748,0.9957040950655938
1336000,1690056146.607684,-96.39633255004883,18.720474232741424,-103.51728514934182,-91.54955047122151,199.80849990844726,15.146674557511771,195.360040366947,204.66222774665326,0.9897471174597741,0.02013652902496589,0.9815363156072513,0.9947606682121423
1344000,1690056304.3242195,-95.81151008605957,18.3930835066692,-102.99020786638691,-91.09791673833324,199.02624969482423,14.844448817221991,194.73901809526384,203.98922431022825,0.9902629896998405,0.018198873070521513,0.9828261938917056,0.994757672201014
1352000,1690056462.7242103,-93.70418338775634,16.992699801479855,-100.07063486550531,-89.20254014957324,197.91474990844728,14.731267451954146,193.5784498293735,202.69643774633133,0.9912179976701736,0.016190724610962735,0.9847012113819102,0.9952667534351349
1360000,1690056620.9839091,-93.80576133728027,16.932488039351625,-100.30915520377967,-89.46981800724163,196.39050064086913,13.881629335142286,192.12566022473854,200.6808837900774,0.991272197663784,0.01614193918633797,0.9849650297737589,0.9953649399602277
1368000,1690056778.8872194,-96.34592266082764,19.549789391260344,-103.42716342791348,-91.27960615630353,196.24550018310546,13.959302510621127,191.99899444751622,200.57799257185368,0.9881189405918122,0.022296226426361813,0.9789710955770234,0.993640477133683
1376000,1690056937.18685,-94.79924983978272,17.636121864221046,-101.50791207409819,-90.38568326050846,196.12024993896483,13.441639548176301,192.1059099858524,200.45807703194322,0.9890235453844071,0.020915437450490387,0.9805400232690487,0.9939464746514709
1384000,1690057095.470122,-95.61135387420654,18.28698295242349,-102.2284264992948,-90.78031273205427,196.16450004577638,13.985500758224294,191.97384617402264,200.58957713329423,0.9888812571763992,0.021002720889957426,0.9799481121063177,0.9940120659442906
1392000,1690057254.24623,-95.35527477264404,18.071921437716462,-102.15550644601298,-90.5538467086229,195.7987503051758,14.045614972116374,191.56564700482173,200.2289297282066,0.9888755425810813,0.02101061107602534,0.9801047265379708,0.993920508555875
1400000,1690057413.0886872,-94.303302192688,15.94697222882726,-99.90572448900771,-89.95064206679878,194.96049957275392,13.597647798709074,190.87903291672276,199.3519999413582,0.9904380425810814,0.01939360850827198,0.9817463013352441,0.9948948673805901
1408000,1690057570.8137355,-95.62867965698243,17.666848408953996,-102.09015934444898,-90.97936291676177,195.58274993896484,13.326728554005275,191.64463548449677,199.97099473752522,0.990501880645752,0.01995168461874763,0.981633024284511,0.995047619622038
1416000,1690057728.4998329,-96.18481636047363,17.111750193769875,-102.52444064247999,-91.71960735093762,196.66924972534179,13.35595511099969,192.73629496236637,200.94791033260523,0.9899402633309364,0.020718616654102687,0.9809764779708517,0.9948656123577915
1424000,1690057886.62331,-95.18848056793213,17.569576090279618,-101.74481574211558,-90.65423262372637,197.5492488861084,14.19766717102416,193.37258738545776,202.38963473050745,0.9898708194494248,0.020763871795536522,0.9807235926396789,0.9948618289196832
1432000,1690058043.8013866,-93.9467758178711,15.751152842150548,-99.49758353687469,-89.64215709665498,197.1257495880127,13.676612737631757,193.13076939192192,201.62140099621368,0.9930477514863014,0.013505668988331958,0.9878631846421437,0.9965628564463088
1440000,1690058201.6638324,-94.92126598358155,16.699593497207868,-100.54318871391403,-90.26276234231511,197.08899955749513,13.906252704982995,192.91874672705384,201.5844934084121,0.9913560643792152,0.014770527549152536,0.9859727233002848,0.9953857410923799
1448000,1690058358.4858005,-94.98106727600097,16.312875598396456,-100.67516994100647,-90.50700869864164,198.13699913024902,14.84539121956577,193.57362823997448,202.62499858425284,0.9926220893859863,0.014366315426433284,0.9872224339952312,0.9963111326098442
1456000,1690058514.6594384,-95.91817855834961,18.35811781037048,-102.46154934560332,-90.96295575222956,199.0799991607666,16.37924448016214,194.06857661330514,204.28136448534863,0.9904637590050698,0.017654017010368186,0.9838505500687379,0.9950895974365687
1464000,1690058671.0958748,-97.00411758422851,19.01614635853366,-103.40734917964429,-91.61402024685306,200.2082492828369,17.752890516475052,195.00291537855563,205.84155787691572,0.9891470581293106,0.01787500762473924,0.9826758388798909,0.9938310893915909
1472000,1690058827.659144,-95.59063663482667,17.58121752055236,-101.63478951965865,-90.67542692443365,200.22649917602538,18.6129801311585,194.72172725811473,206.21693101206063,0.9902340143918991,0.017165920111202916,0.9838513231160685,0.9947639762569962
1480000,1690058984.0475981,-95.71643180847168,17.335304594264112,-101.8170039517535,-90.81099274660153,199.4912494659424,19.459256518044498,193.75817615894502,205.86552292210982,0.9895762369036675,0.01737292723016122,0.9829971756120471,0.9941241571119438
1488000,1690059139.3683643,-98.25224266052246,17.574536217039945,-104.21267851235379,-93.18223527465918,199.8794994354248,19.108737071594163,194.03795156144557,205.99833428879975,0.9887714967131614,0.01759788799977882,0.9824402017581243,0.9934821093354699
1496000,1690059295.5663102,-97.15009307861328,16.200814892131664,-102.69660808923393,-92.61347876093032,201.34624938964845,19.022875527345445,195.61560311822882,207.43649386579133,0.9895290717482567,0.017411714800965643,0.9832994530442972,0.9940725813838528
1504000,1690059451.24152,-96.60886325836182,14.987801120124958,-102.0503411030183,-92.57381705846892,202.1827491760254,18.41406297142752,196.6891464461899,208.3684005228804,0.9913104727864266,0.01645451819541929,0.9850847746171587,0.9954904143372639
1512000,1690059607.9692466,-95.5665018081665,15.64020660002733,-101.20956161913135,-91.3899938471137,201.0387493133545,17.480113387173912,195.93555265287165,206.7933387484698,0.9913104727864266,0.01645451819541929,0.9849918171091521,0.995465892242093
1520000,1690059764.6004252,-94.0284273147583,13.502307986718373,-98.52048556307798,-90.14120278896866,199.68924942016602,16.29679519800115,194.9754358075635,204.99341577867335,0.9938821628689766,0.01285736664415811,0.9888765248050267,0.9971357733011246
1528000,1690059921.0856094,-93.82329139709472,13.404939562288568,-98.28381516827464,-90.06199279553684,198.99549980163573,15.618518414399812,194.45452644033224,203.98043797764257,0.9938683301210404,0.01289352957802393,0.9887913029202231,0.9971049785614013
1536000,1690060077.4865413,-95.05262966156006,13.733907439120957,-99.53332053722978,-91.18921820265909,199.25324974060058,14.865995011461099,194.84403518355342,204.10562165545056,0.9924751400947571,0.013643912447469512,0.9872481172573305,0.995986113702514
1544000,1690060233.5914414,-94.48759059906006,13.99314644438097,-99.12362312239222,-90.4092680434071,199.46349906921387,13.989470573966937,195.39249955046725,203.94549979348142,0.9943524301052094,0.011444048086493627,0.9901066815428041,0.9973389327526092
1552000,1690060390.5472615,-91.75350666046143,12.986363603489808,-96.08371009621892,-87.95935083668427,198.46824913024903,13.713639094838332,194.49038214626077,202.90338229262738,0.9957821696996689,0.010205621450949451,0.991593963933161,0.9981786847114563
1560000,1690060547.6173596,-92.82904872894287,13.221914655289943,-97.15501593247616,-88.9446793811099,196.85224876403808,12.988425684317844,192.99397383189202,201.06222370963548,0.9939192801713943,0.011459805108735068,0.9895486313083978,0.9968946727504568
1568000,1690060704.3756495,-92.88252220153808,13.418538743988321,-97.36004808490205,-89.13896971111987,196.0559989929199,12.419658098080427,192.40839969430687,200.10968136097782,0.9944874614477157,0.011180384920175116,0.9902035055117954,0.9974018156528472
1576000,1690060861.1538246,-91.91094989776612,13.000785815306337,-96.37794094119981,-88.17082267658485,196.19199905395507,12.726569174341572,192.46551952893583,200.3144411993628,0.9932436048984528,0.011870757978097455,0.988965342322228,0.996502947807312
1584000,1690061018.8903015,-91.36178150177003,12.620776536038331,-95.49173292577214,-87.70156338065787,195.78899841308595,13.350734000667824,191.9182083174839,200.16068399451333,0.9934342354536057,0.01143622894838449,0.989394297043996,0.9965693690067126
1592000,1690061177.1316996,-91.08741874694825,12.433435447707183,-95.13404346251126,-87.41923171739573,194.80824813842773,12.343984061733535,191.32914051136743,199.0178803742323,0.99349874407053,0.011308982398841642,0.9893960863312183,0.9966455700209478
1600000,1690061335.2107913,-91.10959892272949,12.602829313477608,-95.36700863709763,-87.5016172724882,194.00499801635743,11.791874792830114,190.55937640099026,197.89797434294994,0.9942162588238717,0.010771715256174267,0.9903210630842554,0.9969362312640453
1608000,1690061493.4894836,-92.59782791137695,13.193609870779646,-96.99608013048545,-88.76826422330478,194.54199829101563,11.055766030292162,191.26479123421777,198.14828513130547,0.9918154641985893,0.01285846439798198,0.9873872011004775,0.9953906086485523
1616000,1690061650.9736292,-93.61493701934815,13.731002320533538,-98.01500935023448,-89.5731890952229,195.4007480621338,11.231975829332148,191.974829982017,199.0272021431629,0.9911011785268784,0.013173680965497684,0.9866135837908401,0.9947792989893797
1624000,1690061808.6391103,-92.64636516571045,14.855455753455495,-97.59347049212315,-88.37567867156582,195.96124839782715,12.2736911065734,192.17044986910517,199.86728922425863,0.9915751785039901,0.01319015068664645,0.9870308859271802,0.9952583854466792
1632000,1690061966.5791516,-93.62907810211182,15.833906624541074,-99.00775893973696,-89.1292204706701,196.26724853515626,13.19292731888631,192.29363293135296,200.3698219092685,0.9895513683557511,0.01521804198506269,0.9839034242943075,0.9935241933308478
1640000,1690062124.396827,-93.86067905426026,15.580936097115975,-99.29818287767276,-89.43648958416019,195.78299865722656,13.364709000664645,191.80567852112088,199.96918324191904,0.990795224905014,0.014995337243889547,0.9853830372104628,0.9947608321905136
1648000,1690062281.3835552,-95.4059492111206,15.745771678820903,-100.39969062974527,-90.86904204329183,195.69174880981444,12.924654169794586,191.67558223856076,199.78697915824202,0.9895145148038864,0.015261958893094672,0.9840843889582882,0.9936636850798996
1656000,1690062437.829683,-96.76748046875,16.15381567940461,-102.12854766447273,-92.08757374741717,196.85674896240235,13.37030455270267,192.55034809892896,200.92989683311293,0.9882706195116043,0.016273823981203365,0.9824931434017748,0.9926191395076478
1664000,1690062594.1201172,-97.12311725616455,16.17436503440821,-102.22186146874652,-92.29378387640263,197.74974899291993,13.8231361950812,193.2996205783407,201.85326529957027,0.9874988168478012,0.016441588063319985,0.9817992775463482,0.9921551743336142
1672000,1690062751.2360578,-96.93991718292236,17.34521295931925,-102.57713607025369,-91.71802551698296,197.26774940490722,14.6644303074865,192.74262156858072,201.6955908962694,0.9880519077181816,0.016780125831035272,0.9821676684482449,0.9926260304820874
1680000,1690062908.564787,-96.13919239044189,17.07446521683027,-101.85492531569355,-91.13415699322393,196.3375,15.44582315924692,191.4937587948543,200.98208603011068,0.9887661933898926,0.016665022061025554,0.9826941299426716,0.9932263027651327
1688000,1690063066.0476665,-95.44567737579345,16.62249019919056,-101.04162506950927,-90.66697864430328,195.21624984741212,15.954194859481047,190.32504534557108,200.12610518585913,0.9894606381654739,0.016539440181439255,0.9833367017145135,0.9938890683907804
1696000,1690063223.5783317,-94.65451297760009,15.61138847794554,-99.98849573943528,-90.17323709150727,194.55474929809571,15.622919910724134,189.96218005190937,199.60200681755072,0.9908892095088959,0.01483213007938591,0.985557044836233,0.9948487330535866
1704000,1690063381.8111682,-94.566157913208,15.915172862865752,-99.98708266627193,-89.98023488026666,193.93149909973144,14.90355617625017,189.4493284744789,198.67487121637387,0.9903078138828277,0.014919147069962035,0.9850181763927516,0.9944174377054928
1712000,1690063540.5866647,-92.35541172027588,15.475604903396164,-97.87110802925632,-88.04780103099513,193.0432498931885,15.119872403470854,188.49728751416995,197.92536533705922,0.9923238188028336,0.014236732735476706,0.9867347762651544,0.9959100880009809
1720000,1690063698.7185845,-92.00019989013671,15.002322570566044,-97.38552903612164,-87.76131133257978,191.51025009155273,14.62384521491074,187.2647179866242,196.32673151511318,0.9928933769464493,0.013043549414602215,0.9877343379967067,0.9962086758531858
1728000,1690063858.1577775,-89.89080142974854,14.184868357039282,-95.09463343089836,-86.13709040965509,189.90300025939942,13.670573374621934,185.82446057320433,194.41158692026474,0.9937726736068726,0.012341827637988235,0.9888630746365942,0.9968978028832978
1736000,1690064016.422446,-88.48608779907227,11.736107590017504,-92.6953735986253,-85.2635862589429,188.7532501220703,12.680547303578724,185.08305445278577,192.9508980189264,0.9956203773617744,0.009557711742953497,0.9918936475444258,0.99814213514328
1744000,1690064175.1476245,-87.85620098114013,11.799402709850122,-92.14016014487841,-84.67148312120442,187.91924972534179,11.447864994592871,184.56161378917665,191.5527599977486,0.9956203773617744,0.009557711742953497,0.9919005009896812,0.9981344367473115
1752000,1690064333.6002243,-87.3981523513794,11.379279453398208,-91.46965203253752,-84.40961499893866,187.02024993896484,10.161976114293694,183.98676173388446,190.2444313829972,0.9957195833325386,0.009332267082798593,0.9920497927382915,0.9981493517756462
1760000,1690064491.6922927,-86.62620391845704,11.737540395308624,-90.96708176434983,-83.53538875694579,185.658500289917,8.979155324875391,182.98161988720207,188.4978221122258,0.9956898227334022,0.009396177333871197,0.9921647251774776,0.9981493517756462
1768000,1690064647.9233906,-89.11725196838378,14.77196930403823,-94.88091562110534,-85.36948085431732,186.27225036621093,9.903530756716728,183.32402383660386,189.49191069848885,0.9940989628434181,0.013078647623110394,0.9885478009301948,0.9971550330519676
1776000,1690064804.003719,-89.38756809234619,14.730605700515952,-94.94114196818904,-85.67724055778712,187.55425033569335,9.850763255497036,184.65461996556058,190.64971880094296,0.9940989628434181,0.013078647623110394,0.9886948972238647,0.9971162833691449
1784000,1690064960.533995,-87.4029088973999,13.602508857861658,-92.79086866056309,-84.04765595403519,188.05899963378906,10.113103809411276,185.07938217162433,191.34753834100752,0.9960393249988556,0.011813209267940043,0.9902219561228868,0.9987652450799942
1792000,1690065115.8986077,-87.6585340499878,13.12990363887699,-93.12148697256475,-84.51306816053838,187.6722496032715,9.58951119527622,184.8586857504813,190.84282894232655,0.996607506275177,0.011437510545979062,0.9904506722647255,0.9987950056791306
1800000,1690065271.09542,-87.88870296478271,13.638131710640529,-93.34205245790282,-84.47358858563491,187.66374969482422,9.29298344199653,184.91699578288893,190.67585341403588,0.996607506275177,0.011437510545979062,0.990352123105827,0.9987950056791306
1808000,1690065425.1840243,-89.75787734985352,14.111934463977038,-95.09012809798718,-86.05158384525757,188.64349975585938,9.48819864057179,185.83202234821735,191.7308214027006,0.9953982993960381,0.012267834534384398,0.9895672738948967,0.998170006275177
1816000,1690065578.1142573,-92.97311229705811,17.447049139845454,-99.82389338008448,-88.5842457354799,190.32049942016602,10.113025671602111,187.35833127908722,193.6572240462482,0.9943268716335296,0.015376272487970351,0.9873399119215606,0.9978125005960464
1824000,1690065730.2398753,-94.04353675842285,17.459840591022697,-100.78530064800661,-89.64198024966238,192.49174957275392,10.764808310181126,189.51249885565122,196.28091160773417,0.9942939758300782,0.015418933271092509,0.9874651417841709,0.9977888307711945
1832000,1690065882.948915,-92.14197654724121,15.561262261288006,-98.16573881355359,-88.26808192143518,192.87474975585937,10.952666703504192,189.83686547551767,196.63840247011566,0.9958252057433128,0.012521243521508785,0.9896159991621971,0.9987010791897774
1840000,1690066034.8778348,-92.16077404022217,15.321070077460034,-98.16911306964897,-88.38524467872837,192.00974922180177,10.701325899161063,189.11896678047958,195.7733394152634,0.9958252057433128,0.012521243521508785,0.989555040527619,0.9987010791897774
1848000,1690066186.6388211,-92.44903469085693,15.652087628527052,-98.57471792170729,-88.55447468197933,191.6527500152588,10.561834467622893,188.78683082125906,195.5100604054148,0.9951841801404953,0.012940435789806208,0.9891088320535575,0.9981160283088684
1856000,1690066338.5495057,-92.68231410980225,16.3470809605834,-98.86349297323723,-88.44161024469048,191.33025016784669,11.182460063450897,188.17063342121043,195.20407689246983,0.994574424624443,0.01326959693312849,0.9884316720917753,0.997508741915226
1864000,1690066489.8798432,-92.2023473739624,16.106951748279332,-98.4384879431093,-88.16682180201138,191.0659999847412,11.195678170668835,187.9265267326482,194.8415283272087,0.994574424624443,0.01326959693312849,0.9882991759432957,0.9975400120019913
1872000,1690066640.6119723,-91.65953712463379,16.006606444862488,-97.65588728912749,-87.58665692024027,191.17200050354003,11.51287081853761,188.00631800646244,195.1945951578245,0.9938605546951294,0.01692351935240372,0.9860296705189407,0.9976923078298569
1880000,1690066792.1180851,-89.66779079437256,12.709800014598496,-93.68267034387164,-85.90734585400092,191.33350105285643,12.428609623689757,187.96682738198606,195.97461344165458,0.9937124714255333,0.014743496702655397,0.9867825144819652,0.9969199523329735
1888000,1690066943.3693535,-88.85741062164307,11.865432386255812,-92.92209778269448,-85.53841091497164,191.03450088500978,12.37283156963859,187.73201849798818,195.57467842778914,0.9938148111104965,0.014617789928052438,0.9871295162856788,0.9969886690378189
1896000,1690067094.7056139,-88.75097427368163,13.434758282442258,-93.41367930032834,-85.01947797129199,189.89375114440918,11.971421543401377,186.80494817617694,194.48087350796553,0.9937801614403725,0.014665431541948002,0.9869833793309576,0.9969939514081707
1904000,1690067246.390222,-88.0103530883789,13.59703073662592,-92.73374045578136,-84.1442748904973,189.27775077819825,12.340919803259997,185.93692525608185,193.90797872277017,0.9937801614403725,0.014665431541948002,0.9870877175363414,0.9969657391309739
1912000,1690067397.140302,-88.72854442596436,12.766219298631604,-93.14627838123269,-85.15023226086547,189.11800003051758,12.382221688121861,185.82937001477956,193.65311840495366,0.9938259482383728,0.014607469846480804,0.9868771595276705,0.9970054224133491
1920000,1690067547.4343193,-88.75979328155518,12.019538767647962,-92.93650413497575,-85.31343999143662,189.7747501373291,11.801435418240574,186.75963300825944,194.35590766131534,0.9932861268520355,0.01476424599228922,0.9863261692918618,0.9965072602033616
1928000,1690067697.818402,-89.35004196166992,11.925584169769301,-93.37947003743541,-85.92081795856272,190.52200050354003,11.724599942046789,187.41958724680433,194.8609716098014,0.9932861268520355,0.01476424599228922,0.9862427080422579,0.9964946344494819
1936000,1690067848.748695,-88.44847679138184,11.56318075794474,-92.3522676324452,-85.14012175856936,189.9217502593994,10.980167014915565,187.0392081279196,194.2547205024538,0.9952092036604882,0.009600955491656854,0.9916252685234808,0.9976435378193855
1944000,1690067999.1301737,-87.93722534179688,10.405374437656715,-91.65661985472023,-85.12750261165559,189.0694995880127,8.750146001528764,186.7430629776517,192.26793469280253,0.9970239534974098,0.007896626532575628,0.9936688107940936,0.9988504230976105
